id,model_name,user_type,geo,product_business,feature_name,description,primary_category,feature_type,feature_subtype,feature_l3,top_20_50,shap_rank
1170,Aries,All,US,Core-Thrive,AvgMthlySpendL1Y,Average spend per month over the last year on a user's primary checking account,Cash Flow,Expenses,Spend Behavior,,,
1171,Aries,All,US,Core-Thrive,AvgNbTrxnADayPrimaryCheckingFeatureL90D,Average number of transactions per day over last 90 days for a user's primary checking account,Cash Flow,Credit/Loan History,Transaction Volume,,,
1172,Aries,All,US,Core-Thrive,AvgNumberOfTrxnADay,Average number of transactions per day over all account history,Cash Flow,Credit/Loan History,Transaction Volume,,,
1173,Aries,All,US,Core-Thrive,AvgNumberOfTrxnADayL90D,Average number of transactions per day over last 90 days of all connected checking and savings accounts,Cash Flow,Credit/Loan History,Transaction Volume,,,
1174,Aries,All,US,Core-Thrive,AvgNumberTrxnADayPrimaryChecking,Average number of transactions per day over all account history for a user's primary checking account,Cash Flow,Credit/Loan History,Transaction Volume,,,
1175,Aries,All,US,Core-Thrive,AvgPck,"Average paycheck amount (if BruteForce, value is BF forecast paycheck amount; if not BruteForce, ie variable or minimal income, value is calculated average monthly paycheck amount)",Cash Flow,Income,Income and Credits,,,
1176,Aries,All,US,Core-Thrive,AvgPotentialMthlyIncL90D,Average monthly potential income (defined as any positive transaction which is intentionally looser than standard income) over the last 90 days,Cash Flow,Income,Income and Credits,,,
1177,Aries,All,US,Core-Thrive,AvgPotentialMthlyIncPrimaryCheckingInclTrans,Average monthly potential income on primary checking account (including transfers) over last 90 days,Cash Flow,Income,Income and Credits,,,
1178,Aries,All,US,Core-Thrive,AvgWeeklyExpToCurrWeekExpExclTrans,Expenses in the last 7 days divided by average weekly expenses (all excluding transfers) in the last 60 days,Cash Flow,Expenses,Spend Behavior,,,
1179,Aries,All,US,Core-Thrive,AvgWeeklyExpToCurrWeekExpInclTrans,Expenses in the last 7 days divided by average weekly expenses (all including transfers) in the last 60 days,Cash Flow,Expenses,Spend Behavior,,,
1180,Aries,All,US,Core-Thrive,CoefOfVarIncL180D,Standard deviation divided by average of monthly income transactions in the last 180 days,Cash Flow,Income,Income and Credits,Income Analysis,,
1181,Aries,All,US,Core-Thrive,CoefOfVarIncPrimaryCheckingExclTransL180D,Standard deviation divided by average of monthly income transactions on primary checking account (all exclude transfers) in the last 180 days,Cash Flow,Income,Income and Credits,Income Analysis,,
1182,Aries,All,US,Core-Thrive,CoefOfVarIncPrimaryCheckingInclTransL180D,Standard deviation divided by average of monthly income transactions on primary checking account (all including transfers) in the last 180 days,Cash Flow,Income,Income and Credits,Income Analysis,,
1183,Aries,All,US,Core-Thrive,CoefOfVarPck,Standard deviation divided by the average of paycheck amounts in the Bruteforce identified paycheck sequence,Cash Flow,Income,Income and Credits,Income Analysis,,
1184,Aries,All,US,Core-Thrive,CountAdvs,Number of cash advances from Empower over last 180 days,Loan Activity,Credit/Loan History,Transaction Volume,,,
1185,Aries,All,US,Core-Thrive,CountCheckingAcct,Number of connected checking accounts,Cash Flow,Credit/Loan History,Account Info,,,
1186,Aries,All,US,Core-Thrive,CountCompetitorAdvs,Number of cash advances from Empower's competitor during last 90 days,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,
1187,Aries,All,US,Core-Thrive,CountCompetitorAdvsL30D,Number of cash advances from Empower's competitor during last 30 days,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,
1188,Aries,All,US,Core-Thrive,CountDaysBtwnLastRepayAndDueDate,Number of days difference between last advance actual repay date and scheduled due date,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,,
1189,Aries,All,US,Core-Thrive,CountDaysOverdraft,Number of overdraft or NSF transactions in the last 90 days,Cash Flow,Balances,Overdraft / Negative Balance,,,
1190,Aries,All,US,Core-Thrive,CountDaysSinceLastAdv,Number of days since last cash advance,Loan Activity,Credit/Loan History,Transaction Volume,,,
1191,Aries,All,US,Core-Thrive,CountDaysSinceLastCARepay,Number of days between actual repay date of the last advance and now,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,
1192,Aries,All,US,Core-Thrive,CountDaysToNextRepayDate,"If taking advance now, in how many days user needs to repay (in other words, number of days between now and next forecast paycheck date)",Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,,
1193,Aries,All,US,Core-Thrive,CountNegBalAllAcctL45D,Number of days account balance is negative across all connected accounts during last 45 days,Cash Flow,Balances,Overdraft / Negative Balance,,,
1194,Aries,All,US,Core-Thrive,CountNegBalAllAcctL90D,Number of days account balance is negative across all connected accounts during last 90 days,Cash Flow,Balances,Overdraft / Negative Balance,,,
1195,Aries,All,US,Core-Thrive,CountNegBalL45D,Number of days primary checking account balance is negative during last 45 days,Cash Flow,Balances,Overdraft / Negative Balance,,,
1196,Aries,All,US,Core-Thrive,CountNegBalPrimaryCheckingL90D,Number of days primary checking account balance is negative during last 90 days,Cash Flow,Balances,Overdraft / Negative Balance,,,
1197,Aries,All,US,Core-Thrive,CountOfUtilityBillsOnPckAcctL6M,Number of utility bill pays on paycheck account during last 6 months,Cash Flow,Expenses,Transaction Categories,,,
1198,Aries,All,US,Core-Thrive,CountPositiveCompetitorAdvsL90D,Number of cash advances (only counting positive transaction amount) from Empower's competitor during last 90 days,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,
1199,Aries,All,US,Core-Thrive,CountWindowsOver50L180D,Number of 3 day segments where account balance of a user's primary checking account is over $50 in the last 180 days,Cash Flow,Balances,Balance Cushion,,,
1200,Aries,All,US,Core-Thrive,CountWindowsOver50L30D,Number of 3 day segments where account balance of a user's primary checking account is over $50 in the last 30 days,Cash Flow,Balances,Balance Cushion,,,
1201,Aries,All,US,Core-Thrive,CountWindowsOver50L90D,Number of 3 day segments where account balance of a user's primary checking account is over $50 in the last 90 days,Cash Flow,Balances,Balance Cushion,,,
1202,Aries,All,US,Core-Thrive,EADS05_AGG414,Aggregate non-mortgage actual payment amount at month 14,Cash Flow,Credit/Loan History,Debt Obligations,,,
1203,Aries,All,US,Core-Thrive,EADS05_AGG419,Aggregate non-mortgage actual payment amount at month 19,Cash Flow,Credit/Loan History,Debt Obligations,,,
1204,Aries,All,US,Core-Thrive,EADS05_AGG421,Aggregate non-mortgage actual payment amount at month 21,Cash Flow,Credit/Loan History,Debt Obligations,,,
1205,Aries,All,US,Core-Thrive,EADS05_AGG422,Aggregate non-mortgage actual payment amount at month 22,Cash Flow,Credit/Loan History,Debt Obligations,,,
1206,Aries,All,US,Core-Thrive,EADS05_AGG423,Aggregate non-mortgage actual payment amount at month 23,Cash Flow,Credit/Loan History,Debt Obligations,,,
1207,Aries,All,US,Core-Thrive,EADS05_AGG424,Aggregate non-mortgage actual payment amount at month 24,Cash Flow,Credit/Loan History,Debt Obligations,,,
1208,Aries,All,US,Core-Thrive,EADS05_AGG524,Aggregate bankcard balance at month 24,Cash Flow,Balances,,,,
1209,Aries,All,US,Core-Thrive,EADS05_AGG906,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1210,Aries,All,US,Core-Thrive,EADS05_AGG910,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1211,Aries,All,US,Core-Thrive,EADS05_AGG911,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1212,Aries,All,US,Core-Thrive,EADS06_TRV10,,Cash Flow,Balances,,,,
1213,Aries,All,US,Core-Thrive,EADS07_BALMAG01,,Cash Flow,Balances,,,,
1214,Aries,All,US,Core-Thrive,EADS07_BALMAG02,,Cash Flow,Balances,,,,
1215,Aries,All,US,Core-Thrive,EADS08_RVLR01,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1216,Aries,All,US,Core-Thrive,EADS10_PAYMNT06,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1217,Aries,All,US,Core-Thrive,EADS10_PAYMNT07,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1218,Aries,All,US,Core-Thrive,EADS11_CV13,,Cash Flow,Credit/Loan History,Delinquency Indicators,,,
1219,Aries,All,US,Core-Thrive,EADS142_AT01A,,Cash Flow,Credit/Loan History,Open trades,,,
1220,Aries,All,US,Core-Thrive,EADS142_AT104S,,Cash Flow,Credit/Loan History,Account Info,New account,,
1221,Aries,All,US,Core-Thrive,EADS142_AT20S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1222,Aries,All,US,Core-Thrive,EADS142_ATAP01,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1223,Aries,All,US,Core-Thrive,EADS142_AU20S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1224,Aries,All,US,Core-Thrive,EADS142_AU21S,,Cash Flow,Credit/Loan History,Account Info,New account,,
1225,Aries,All,US,Core-Thrive,EADS142_AU34S,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1226,Aries,All,US,Core-Thrive,EADS142_BC102S,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1227,Aries,All,US,Core-Thrive,EADS142_BC103S,,Cash Flow,Balances,,,,
1228,Aries,All,US,Core-Thrive,EADS142_BC20S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1229,Aries,All,US,Core-Thrive,EADS142_BR101S,,Cash Flow,Balances,,,,
1230,Aries,All,US,Core-Thrive,EADS142_BR20S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1231,Aries,All,US,Core-Thrive,EADS142_BR34S,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1232,Aries,All,US,Core-Thrive,EADS142_FI20S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1233,Aries,All,US,Core-Thrive,EADS142_G106S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1234,Aries,All,US,Core-Thrive,EADS142_G201A,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1235,Aries,All,US,Core-Thrive,EADS142_G209S,,Cash Flow,Credit/Loan History,Delinquency Indicators,Derogatory records,,
1236,Aries,All,US,Core-Thrive,EADS142_G212S,,Cash Flow,Credit/Loan History,Delinquency Indicators,Derogatory records,,
1237,Aries,All,US,Core-Thrive,EADS142_G228S,,Cash Flow,Credit/Loan History,Delinquency Indicators,,,
1238,Aries,All,US,Core-Thrive,EADS142_G230S,,Cash Flow,Credit/Loan History,Delinquency Indicators,,,
1239,Aries,All,US,Core-Thrive,EADS142_G232S,,Cash Flow,Credit/Loan History,Inquiries,,,
1240,Aries,All,US,Core-Thrive,EADS142_G234S,,Cash Flow,Credit/Loan History,Inquiries,,,
1241,Aries,All,US,Core-Thrive,EADS142_G237S,,Cash Flow,Credit/Loan History,Inquiries,,,
1242,Aries,All,US,Core-Thrive,EADS142_G238S,,Cash Flow,Credit/Loan History,Inquiries,,,
1243,Aries,All,US,Core-Thrive,EADS142_G242S,,Cash Flow,Credit/Loan History,Inquiries,,,
1244,Aries,All,US,Core-Thrive,EADS142_G404S,,Cash Flow,Credit/Loan History,Inquiries,,,
1245,Aries,All,US,Core-Thrive,EADS142_G960S,,Cash Flow,Credit/Loan History,Inquiries,,,
1246,Aries,All,US,Core-Thrive,EADS142_G980S,,Cash Flow,Credit/Loan History,Inquiries,,,
1247,Aries,All,US,Core-Thrive,EADS142_G990S,,Cash Flow,Credit/Loan History,Inquiries,,,
1248,Aries,All,US,Core-Thrive,EADS142_IN20S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1249,Aries,All,US,Core-Thrive,EADS142_IN21S,,Cash Flow,Credit/Loan History,Account Info,New account,,
1250,Aries,All,US,Core-Thrive,EADS142_JT21S,,Cash Flow,Credit/Loan History,Account Info,New account,,
1251,Aries,All,US,Core-Thrive,EADS142_OF20S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1252,Aries,All,US,Core-Thrive,EADS142_RE102S,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1253,Aries,All,US,Core-Thrive,EADS142_RE20S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1254,Aries,All,US,Core-Thrive,EADS142_RE21S,,Cash Flow,Credit/Loan History,Account Info,New account,,
1255,Aries,All,US,Core-Thrive,EADS142_RE24S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1256,Aries,All,US,Core-Thrive,EADS142_RE25S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1257,Aries,All,US,Core-Thrive,EADS142_RE27S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1258,Aries,All,US,Core-Thrive,EADS142_RT20S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1259,Aries,All,US,Core-Thrive,EADS142_S004S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1260,Aries,All,US,Core-Thrive,EADS142_S114S,,Cash Flow,Credit/Loan History,Inquiries,,,
1261,Aries,All,US,Core-Thrive,EADS142_SE06S,,Cash Flow,Credit/Loan History,Account Info,New account,,
1262,Aries,All,US,Core-Thrive,EADS142_SE101S,,Cash Flow,Balances,,,,
1263,Aries,All,US,Core-Thrive,EADS142_SE24S,,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1264,Aries,All,US,Core-Thrive,EADS142_SE34S,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1265,Aries,All,US,Core-Thrive,EADS142_ST99S,,Cash Flow,Credit/Loan History,Delinquency Indicators,,,
1266,Aries,All,US,Core-Thrive,EADS142_US01S,,Cash Flow,Credit/Loan History,Open trades,,,
1267,Aries,All,US,Core-Thrive,EADS15RV_REVS118,Aggregate revolving spend at month 18,Cash Flow,Credit/Loan History,Credit Utilization,,,
1268,Aries,All,US,Core-Thrive,EADS15RV_REVS124,Aggregate revolving spend at month 24,Cash Flow,Credit/Loan History,Credit Utilization,,,
1269,Aries,All,US,Core-Thrive,EADS15RV_RVDEX02,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1270,Aries,All,US,Core-Thrive,EADS15RV_RVDEXQ1,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1271,Aries,All,US,Core-Thrive,EADS15RV_RVDEXQ2,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1272,Aries,All,US,Core-Thrive,EADS15W_AGGS911,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1273,Aries,All,US,Core-Thrive,EADS52OB_BKC319,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1274,Aries,All,US,Core-Thrive,EADS52OB_REV319,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1275,Aries,All,US,Core-Thrive,EADS52PR_PER205,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1276,Aries,All,US,Core-Thrive,EADS52PR_RET203,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1277,Aries,All,US,Core-Thrive,EADS52PR_RET223,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1278,Aries,All,US,Core-Thrive,EADS52PR_REV225,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1279,Aries,All,US,Core-Thrive,EADS52PR_STD225,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1280,Aries,All,US,Core-Thrive,EADS52UZ_BKC122,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1281,Aries,All,US,Core-Thrive,EADS52UZ_REV122,,Cash Flow,Credit/Loan History,Credit Utilization,,,
1282,Aries,All,US,Core-Thrive,EAPR1A_AUATTR07,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1283,Aries,All,US,Core-Thrive,EAPR1B_AGGBAL01,Aggregate bankcard balances with estimated effective APR >= 3%,Cash Flow,Balances,,,,
1284,Aries,All,US,Core-Thrive,EAPR1B_APRBC1,Estimated effective APR for the revolving bankcard with the highest current balance,Cash Flow,Credit/Loan History,Debt Obligations,,,
1285,Aries,All,US,Core-Thrive,EAPR1B_APRCL1,Credit limit for the revolving bankcard with the highest current balance,Cash Flow,Credit/Loan History,Credit Utilization,,,
1286,Aries,All,US,Core-Thrive,EAPR1B_AVGAPR,Estimated effective APR on all revolving bankcards,Cash Flow,Credit/Loan History,Debt Obligations,,,
1287,Aries,All,US,Core-Thrive,EAPR1B_AVGINT,Estimated average monthly aggregate interest amount,Cash Flow,Credit/Loan History,Debt Obligations,,,
1288,Aries,All,US,Core-Thrive,EAPR1P_PLATTR05,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1289,Aries,All,US,Core-Thrive,EAPR1P_PLATTR06,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1290,Aries,All,US,Core-Thrive,EAPR1P_PLATTR07,,Cash Flow,Credit/Loan History,Debt Obligations,,,
1291,Aries,All,US,Core-Thrive,EVTG04_FINSCORE,Vantage 4.0 - Risk score focused on account performance (Bad = 90+ dpd in 24 months),Platform Data,Derived Features,,,,
1292,Aries,All,US,Core-Thrive,IsRestrictedEligibilityInstitution,"A 1/0 indicator on institution of a user's primary checking account.  Restricted institutions, mostly neo-banks, have traditionally been more difficult to collect cash advances from",Cash Flow,Credit/Loan History,Delinquency Indicators,Institution Type,,
1293,Aries,All,US,Core-Thrive,MaxDPD,Max number of days past due over previous cash advances,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,,
1294,Aries,All,US,Core-Thrive,MeanDPDL4Adv,Average/Mean number of days past due over the last up to 4 cash advances,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,,
1295,Aries,All,US,Core-Thrive,MeanDPDL5Adv,Average/Mean number of days past due over the last up to 5 cash advances,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,,
1296,Aries,All,US,Core-Thrive,MinBalPrimaryCheckingL90D,Minimum balance on primary checking account in the last 90 days,Cash Flow,Balances,,,,
1297,Aries,All,US,Core-Thrive,NormDefaultRate,Normalized historical institution default rate,Cash Flow,Credit/Loan History,Delinquency Indicators,Institution Type,,
1298,Aries,All,US,Core-Thrive,PckAcctComputedAnalysisBal,Current balance of paycheck account based on Empower's computation logic,Cash Flow,Balances,,,,
1299,Aries,All,US,Core-Thrive,PckAcctCurrBal,Current balance of paycheck account,Cash Flow,Balances,,,,
1300,Aries,All,US,Core-Thrive,PckDolAmt,Average paycheck amount (value is null if not BruteForce),Cash Flow,Income,Income and Credits,,,
1301,Aries,All,US,Core-Thrive,PctFeesToExpL60D,"% of expenses in the last 60 days that are categorized as ""Fee""",Cash Flow,Expenses,Transaction Categories,Bank Fees/ Late Fees,,
1302,Aries,All,US,Core-Thrive,PctPaycheckToIncL60D,"% of Income in the last 60 days categorized as a ""Paycheck""",Cash Flow,Income,Income and Credits,,,
1303,Aries,All,US,Core-Thrive,PctTransToExpL60D,"% of expenses in the last 60 days with the ""Transfer"" category",Cash Flow,Expenses,Transfers & Withdrawals,,,
1304,Aries,All,US,Core-Thrive,RatioCompetitorAdvsAvgToPckPerPeriod,Average ratio of cash advances taken from apps divided by paycheck amount from the Bruteforce identified recurring paycheck series,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,
1305,Aries,All,US,Core-Thrive,RatioExpExclTransferToIncExTrans,Expenses (excl transfer) in the last 60 days divided by income (excl transfer) in the last 60 days,Cash Flow,Ratios,Expense to Income,,,
1306,Aries,All,US,Core-Thrive,RatioExpExclTransToIncPrimaryCheckingExclTrans,"On primary checking account, expenses (excl transfer) in the last 60 days divided by income (excl transfer) in the last 60 days",Cash Flow,Ratios,Expense to Income,,,
1307,Aries,All,US,Core-Thrive,RatioExpExclTransToIncPrimaryCheckingInclTrans,"On primary checking account, expenses (excl transfer) in the last 60 days divided by income (incl transfer) in the last 60 days",Cash Flow,Ratios,Expense to Income,,,
1308,Aries,All,US,Core-Thrive,RatioExpInclTransToIncExclTrans,Expenses (incl transfer) in the last 60 days divided by income (excl transfer) in the last 60 days,Cash Flow,Ratios,Expense to Income,,,
1309,Aries,All,US,Core-Thrive,RatioExpInclTransToIncPrimaryCheckingExclTrans,"On primary checking account, expenses (incl transfer) in the last 60 days divided by income (excl transfer) in the last 60 days",Cash Flow,Ratios,Expense to Income,,,
1310,Aries,All,US,Core-Thrive,RatioExpInclTransToIncPrimaryCheckingInclTrans,"On primary checking account, expenses (incl transfer) in the last 60 days divided by income (incl transfer) in the last 60 days",Cash Flow,Ratios,Expense to Income,,,
1311,Aries,All,US,Core-Thrive,RatioExpToIncExclTransL90D,Ratio of expense to income (excl transfer) over the last 90 days across all connected accounts,Cash Flow,Ratios,Expense to Income,,,
1312,Aries,All,US,Core-Thrive,RatioExpToIncExlTransfersL90D,Ratio of expense to income (excl transfer) over the last 90 days across all connected accounts,Cash Flow,Ratios,Expense to Income,,,
1313,Aries,All,US,Core-Thrive,RatioExpToIncL60D,Ratio of expense to income over the last 60 days across all connected accounts,Cash Flow,Ratios,Expense to Income,,,
1314,Aries,All,US,Core-Thrive,RatioExpToIncPrimaryCheckingExclTransL90D,Ratio of expense to income (excl transfer) over the last 90 days on primary checking account,Cash Flow,Ratios,Expense to Income,,,
1315,Aries,All,US,Core-Thrive,RatioExpToIncPrimaryCheckingExlTransL90D,Ratio of expense to income (excl transfer) over the last 90 days on primary checking account,Cash Flow,Ratios,Expense to Income,,,
1316,Aries,All,US,Core-Thrive,RatioP2pWithdrawalsToExpL60D,"Sum of person-to-person transactions (i.e. CashApp, Venmo, etc) over expenses in the last 60 days",Cash Flow,Expenses,Transfers & Withdrawals,P2P,,
1317,Aries,All,US,Core-Thrive,RatioSumAtmWithdrawalsToExpExclTrans,Sum of ATM withdrawals over expenses in the last 60 days,Cash Flow,Expenses,Transfers & Withdrawals,ATM Withdrawals,,
1318,Aries,All,US,Core-Thrive,RatioTransOfExpL30D,"% of expenses in the last 30 days that are categorized as ""Transfer""",Cash Flow,Expenses,Transfers & Withdrawals,,,
1319,Aries,All,US,Core-Thrive,RecurringTransactionArchetype_num,Cadence of the Bruteforce identified recurring paycheck sequence (i.e. Weekly on Fridays),Cash Flow,Income,Income and Credits,Income Analysis,,
1320,Aries,All,US,Core-Thrive,SumLoansPaymentsL90D,"Sum of total payment on debts categorized as loans (i.e. auto, student, etc) in the last 90 days",Cash Flow,Credit/Loan History,Debt Obligations,,,
1321,Aries,All,US,Core-Thrive,SumTotalAssets,"Sum of current balances across checking, savings, and investment accounts",Cash Flow,Balances,Assets,,,
1322,Aries,All,US,Core-Thrive,SumUtilityTrxnL30D,Sum of utility transaction over the last 30 days,Cash Flow,Expenses,Transaction Categories,,,
1323,Aries,All,US,Core-Thrive,SumUtilityTrxnL90D,Sum of utility transaction over the last 90 days,Cash Flow,Expenses,Transaction Categories,,,
1324,Aries,All,US,Core-Thrive,TotalHistoryInDays,Days since the first transaction detected on a user's primary checking account,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,
1325,Beryllium_1,All,US,Core-CA,AccountAge,,Platform Data,User Engagement,Account Info,,top20,9
1326,Beryllium_1,All,US,Core-CA,AvgBalAllAcct,,Cash Flow,Balances,,,,98
1327,Beryllium_1,All,US,Core-CA,AvgBalL90D,,Cash Flow,Balances,,,,134
1328,Beryllium_1,All,US,Core-CA,AvgBalPrimaryChecking,,Cash Flow,Balances,,,,75
1329,Beryllium_1,All,US,Core-CA,AvgDaysBtwnLastRepayAndDueDateL3Adv,,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",Repayment Metrics,,178
1330,Beryllium_1,All,US,Core-CA,AvgDaysBtwnLastRepayAndDueDateL3AdvL45D,,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",Repayment Metrics,top20,19
1331,Beryllium_1,All,US,Core-CA,AvgDiffBtwnModelScoreL2Adv,,Loan Activity,Credit/Loan History,,,,139
1332,Beryllium_1,All,US,Core-CA,AvgDiffBtwnModelScoreL5Adv,,Loan Activity,Credit/Loan History,,,,141
1333,Beryllium_1,All,US,Core-CA,AvgExpAmtWklyL30D,,Cash Flow,Expenses,Spend Behavior,,,115
1334,Beryllium_1,All,US,Core-CA,AvgExpAmtWklyL60D,,Cash Flow,Expenses,Spend Behavior,,,165
1335,Beryllium_1,All,US,Core-CA,AvgExpAmtWklyL90D,,Cash Flow,Expenses,Spend Behavior,,,172
1336,Beryllium_1,All,US,Core-CA,AvgLengthLastCompCAL90D,,Cash Flow,Expenses,Spend Behavior,,,114
1337,Beryllium_1,All,US,Core-CA,AvgMthlyAmountFromCompL90D,,Cash Flow,Expenses,Spend Behavior,,,132
1338,Beryllium_1,All,US,Core-CA,AvgMthlyDiscrSpendL3M,,Cash Flow,Expenses,Spend Behavior,,,88
1339,Beryllium_1,All,US,Core-CA,AvgMthlyExclDiscrSpend,,Cash Flow,Expenses,Spend Behavior,,,146
1340,Beryllium_1,All,US,Core-CA,AvgMthlyIncExclTransfersL1Y,,Cash Flow,Income,,,,126
1341,Beryllium_1,All,US,Core-CA,AvgMthlySpendL1M,,Cash Flow,Expenses,Spend Behavior,,,159
1342,Beryllium_1,All,US,Core-CA,AvgMthlySpendL1Y,,Cash Flow,Expenses,Spend Behavior,,,100
1343,Beryllium_1,All,US,Core-CA,AvgMthlySpendST500L1M,,Cash Flow,Expenses,Spend Behavior,,,137
1344,Beryllium_1,All,US,Core-CA,AvgMthlySpendST500L3M,,Cash Flow,Expenses,Spend Behavior,,,155
1345,Beryllium_1,All,US,Core-CA,AvgNbOfTrxnADayPrimaryCheckingFeatureL180D,,Cash Flow,Income,,,,103
1346,Beryllium_1,All,US,Core-CA,AvgNumberOfTrxnADay,,Cash Flow,Income,,,,113
1347,Beryllium_1,All,US,Core-CA,AvgNumberOfTrxnADayL90D,,Cash Flow,Income,,,,95
1348,Beryllium_1,All,US,Core-CA,AvgNumberTrxnADayL180D,,Cash Flow,Income,,,,124
1349,Beryllium_1,All,US,Core-CA,AvgNumberTrxnADayPrimaryChecking,,Cash Flow,Income,,,,69
1350,Beryllium_1,All,US,Core-CA,AvgPck,,Cash Flow,Income,,,,38
1351,Beryllium_1,All,US,Core-CA,AvgPotentialMthlyIncL90D,,Cash Flow,Income,,,,156
1352,Beryllium_1,All,US,Core-CA,AvgPotentialMthlyIncPrimaryCheckingInclTrans,,Cash Flow,Income,,,,145
1353,Beryllium_1,All,US,Core-CA,AvgWeeklyExpToCurrWeekExpExclTrans,,Cash Flow,Expenses,Spend Behavior,,,58
1354,Beryllium_1,All,US,Core-CA,AvgWeeklyExpToCurrWeekExpInclTrans,,Cash Flow,Expenses,Spend Behavior,,,68
1355,Beryllium_1,All,US,Core-CA,Bal2100,,Cash Flow,Balances,,,,207
1356,Beryllium_1,All,US,Core-CA,Bal250,,Cash Flow,Balances,,,,189
1357,Beryllium_1,All,US,Core-CA,Bal310PctPck,,Cash Flow,Balances,,,,216
1358,Beryllium_1,All,US,Core-CA,Bal350,,Cash Flow,Balances,,,,200
1359,Beryllium_1,All,US,Core-CA,Bal4100,,Cash Flow,Balances,,,,214
1360,Beryllium_1,All,US,Core-CA,CoefOfVarAmountL5Adv,,Cash Flow,Credit/Loan History,,,,135
1361,Beryllium_1,All,US,Core-CA,CoefOfVarAvgNbTransMthlyL90D,,Cash Flow,Credit/Loan History,,,top20,20
1362,Beryllium_1,All,US,Core-CA,CoefOfVarAvgNbTransWklyL90D,,Cash Flow,Credit/Loan History,,,top20,8
1363,Beryllium_1,All,US,Core-CA,CoefOfVarBalL15D,,Cash Flow,Balances,,,,39
1364,Beryllium_1,All,US,Core-CA,CoefOfVarBalL30D,,Cash Flow,Balances,,,,43
1365,Beryllium_1,All,US,Core-CA,CoefOfVarBalL60D,,Cash Flow,Balances,,,,44
1366,Beryllium_1,All,US,Core-CA,CoefOfVarBalL90D,,Cash Flow,Balances,,,,24
1367,Beryllium_1,All,US,Core-CA,CoefOfVarExpAmtMthlyL90D,,Cash Flow,Expenses,,,,64
1368,Beryllium_1,All,US,Core-CA,CoefOfVarExpAmtWklyL90D,,Cash Flow,Expenses,,,,55
1369,Beryllium_1,All,US,Core-CA,CoefOfVarIncL180D,,Cash Flow,Income,,,,96
